4343;0.00;-423288.00;0
4488;0.00;-423288.00;0
4527;0.00;-423288.00;0
4594;-0.00;-423288.00;0
4692;-0.00;-423288.00;0
4790;-0.00;-423288.00;0
4888;0.00;-423288.00;0
4985;0.00;-423288.00;0
5084;0.00;-423288.00;0
5181;-0.00;-423288.00;0
5279;-0.00;-423288.00;0
5377;0.00;-423288.00;0
5475;-0.00;-423288.00;0
5572;-0.00;-423288.00;0
5670;-0.00;-423288.00;0
5768;-0.00;-423288.00;0
5866;0.00;-423288.00;0
5963;-0.00;-423288.00;0
6061;0.00;-423288.00;0
6159;0.00;-423288.00;0
6256;0.00;-423288.00;0
6354;0.00;-423288.00;0
6452;-0.00;-423288.00;0
6550;-0.00;-423288.00;0
6647;0.00;-423288.00;0
6746;0.00;-423288.00;0
6843;-0.00;-423288.00;0
6941;-0.00;-423288.00;0
7038;-0.00;-423288.00;0
7137;-0.00;-423288.00;0
7234;-0.00;-423288.00;0
7332;0.00;-423288.00;0
7430;0.00;-423288.00;0
7528;-0.00;-423288.00;0
7625;-0.00;-423288.00;0
7724;-0.00;-423288.00;0
7821;-0.00;-423288.00;0
7919;-0.00;-423288.00;0
8016;-0.00;-423288.00;0
8115;-0.00;-423288.00;0
8212;0.00;-423288.00;0
8310;-0.00;-423288.00;0
8408;0.00;-423288.00;0
8506;0.00;-423288.00;0
8603;-0.00;-423288.00;0
8701;-0.00;-423288.00;0
8799;-0.00;-423288.00;0
8897;0.00;-423288.00;0
8994;0.00;-423288.00;0
9093;0.00;-423288.00;0
9190;0.00;-423288.00;0
9288;0.00;-423288.00;0
9385;-0.00;-423288.00;0
9484;-0.00;-423288.00;0
9581;0.00;-423288.00;0
9679;0.00;-423288.00;0
9777;-0.00;-423288.00;0
9875;0.00;-423288.00;0
9972;0.00;-423288.00;0
10071;-0.00;-423288.00;0
10168;-0.00;-423288.00;0
10266;-0.00;-423288.00;0
10363;-0.00;-423288.00;0
10462;-0.00;-423288.00;0
10559;-0.00;-423288.00;0
10657;-0.00;-423288.00;0
10756;-0.00;-423288.00;0
10853;-0.00;-423288.00;0
10951;-0.00;-423288.00;0
11048;-0.00;-423288.00;0
11147;-0.00;-423288.00;0
11244;-0.00;-423288.00;0
11342;-0.00;-423288.00;0
11440;-0.00;-423288.00;0
11538;-0.00;-423288.00;0
11635;0.00;-423288.00;0
11734;0.00;-423288.00;0
11831;0.00;-423288.00;0
11929;0.00;-423288.00;0
12026;0.00;-423288.00;0
12125;0.00;-423288.00;0
12223;0.00;-423288.00;0
12320;-0.00;-423288.00;0
