3229;0;0;0;78.97;78.89;0.09;1003.80;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;-0.00;0.00;4.05
3265;0;0;0;78.92;78.89;0.03;1003.81;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.09
3293;0;0;0;78.97;78.89;0.09;1003.80;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.06
3321;0;0;0;78.93;78.89;0.04;1003.81;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.09
3349;0;0;0;78.89;78.89;0.00;1003.81;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.06
3378;0;0;0;78.76;78.89;-0.13;1003.83;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.08
3406;0;0;0;78.91;78.89;0.02;1003.81;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.06
3433;0;0;0;78.99;78.89;0.10;1003.80;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.07
3461;0;0;0;79.01;78.89;0.12;1003.80;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.10
3489;0;0;0;79.08;78.89;0.19;1003.79;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.05
3518;0;0;0;79.05;78.89;0.17;1003.79;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.07
3546;0;0;0;78.98;78.89;0.09;1003.80;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.06
3574;0;0;0;79.05;78.89;0.17;1003.79;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.09
3602;0;0;0;79.06;78.89;0.18;1003.79;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.07
3630;0;0;0;79.08;78.89;0.20;1003.79;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.09
3658;0;0;0;79.16;78.89;0.28;1003.78;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.12
3686;0;0;0;79.15;78.89;0.26;1003.78;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.06
3716;0;0;0;79.13;78.89;0.24;1003.78;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.06
3746;0;0;0;79.14;78.89;0.25;1003.78;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.04
3775;0;0;0;79.16;78.89;0.28;1003.78;-0.62;-1.75;0.00;0;0;0;0;-0.62;0.00;-21.55;-2.98;-1.75;0.00;-60.34;-8.33;4.06
3805;0;0;0;79.17;78.89;0.29;1003.78;-0.62;-1.75;0.00;0;0;0;0;-0.62;0.00;0.00;-0.17;-1.75;0.00;0.00;-0.49;4.03
3835;0;0;0;79.17;78.89;0.29;1003.78;-0.62;-1.75;0.00;0;0;0;0;-0.62;0.00;0.00;-0.17;-1.75;0.00;0.00;-0.49;4.04
3864;0;0;0;79.20;78.89;0.31;1003.77;-0.62;-1.75;0.00;0;3;0;0;-0.62;0.00;0.00;-0.17;-1.75;0.00;0.00;-0.49;4.04
3894;0;0;0;79.22;78.89;0.33;1003.77;-0.62;-1.75;0.00;0;3;0;0;-0.62;0.00;0.00;-0.17;-1.75;0.00;0.00;-0.49;4.06
3924;0;0;0;79.24;78.89;0.36;1003.77;-0.62;-1.75;0.00;0;3;0;0;-0.62;0.00;0.00;-0.17;-1.75;0.00;0.00;-0.49;4.04
3952;0;0;0;79.18;78.89;0.29;1003.78;-0.62;-1.75;0.00;0;3;0;0;-0.62;0.00;0.00;-0.17;-1.75;0.00;0.00;-0.49;4.07
3981;0;0;0;79.15;78.89;0.27;1003.78;-0.62;-1.75;0.00;0;3;0;0;-0.62;0.00;0.00;-0.17;-1.75;0.00;0.00;-0.49;4.06
4009;0;0;0;79.13;78.89;0.24;1003.78;-0.62;-1.75;0.00;0;3;0;0;-0.62;0.00;0.00;-0.17;-1.75;0.00;0.00;-0.49;4.08
4037;0;0;0;79.08;78.89;0.20;1003.79;-0.62;-1.75;0.00;0;3;0;0;-0.62;0.00;0.00;-0.17;-1.75;0.00;0.00;-0.49;4.05
4067;0;0;0;78.96;78.89;0.08;1003.80;-0.62;-1.75;0.00;0;3;0;0;-0.62;0.00;0.00;-0.17;-1.75;0.00;0.00;-0.49;4.07
4097;0;0;0;79.06;78.89;0.17;1003.79;-0.62;-1.75;0.00;0;3;0;0;-0.62;0.00;0.00;-0.17;-1.75;0.00;0.00;-0.49;4.05
4126;0;0;0;79.07;78.89;0.18;1003.79;-0.62;-1.75;0.00;0;3;0;0;-0.62;0.00;0.00;-0.17;-1.75;0.00;0.00;-0.49;4.08
4156;0;0;0;79.09;78.89;0.20;1003.79;-0.62;-1.75;0.00;0;3;0;0;-0.62;0.00;0.00;-0.17;-1.75;0.00;0.00;-0.49;4.06
