3229;0;0;0;79.44;79.63;-0.19;1003.74;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;-0.00;0.00;4.07
3264;0;0;0;79.56;79.63;-0.07;1003.73;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.10
3293;0;0;0;79.57;79.63;-0.06;1003.73;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.10
3321;0;0;0;79.59;79.63;-0.03;1003.73;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.11
3349;0;0;0;79.53;79.63;-0.10;1003.73;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.11
3378;0;0;0;79.49;79.63;-0.14;1003.74;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.10
3406;0;0;0;79.56;79.63;-0.07;1003.73;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.10
3434;0;0;0;79.57;79.63;-0.06;1003.73;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.10
3462;0;0;0;79.79;79.63;0.16;1003.70;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.11
3490;0;0;0;79.82;79.63;0.19;1003.70;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.11
3519;0;0;0;79.83;79.63;0.20;1003.70;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.09
3547;0;0;0;79.87;79.63;0.24;1003.69;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.10
3575;0;0;0;79.86;79.63;0.23;1003.69;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.08
3602;0;0;0;79.77;79.63;0.14;1003.71;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.10
3630;0;0;0;79.86;79.63;0.23;1003.69;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.11
3659;0;0;0;79.87;79.63;0.25;1003.69;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.10
3687;0;0;0;79.90;79.63;0.27;1003.69;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.10
3717;0;0;0;79.99;79.63;0.36;1003.68;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.09
3746;0;0;0;79.83;79.63;0.20;1003.70;0.00;-0.00;0.00;0;0;0;0;0.00;0.00;0.00;0.00;-0.00;0.00;0.00;0.00;4.08
3776;0;0;0;79.88;79.63;0.25;1003.69;0.31;-0.31;340.62;0;0;0;0;0.31;0.00;10.42;1.44;-0.31;0.00;-10.42;-1.44;4.07
3807;0;0;0;79.93;79.63;0.30;1003.69;0.25;-0.31;340.62;0;0;0;0;0.25;0.00;-2.02;-0.19;-0.31;0.00;0.00;-0.09;4.10
3837;0;0;0;79.95;79.63;0.32;1003.68;0.25;-0.31;340.62;0;0;0;0;0.25;0.00;0.00;0.07;-0.31;0.00;0.00;-0.09;4.08
3866;0;0;0;79.87;79.63;0.25;1003.69;0.25;-0.31;340.62;0;0;0;0;0.25;0.00;0.00;0.07;-0.31;0.00;0.00;-0.09;4.07
3896;0;0;0;79.93;79.63;0.30;1003.69;0.19;-0.38;340.62;0;0;0;0;0.19;0.00;-2.08;-0.22;-0.38;0.00;-2.08;-0.38;4.08
3927;0;0;0;79.89;79.63;0.26;1003.69;0.19;-0.38;340.62;0;3;0;0;0.19;0.00;0.00;0.05;-0.38;0.00;0.00;-0.11;4.10
3957;0;0;0;79.82;79.63;0.20;1003.70;0.19;-0.38;340.62;0;3;0;0;0.19;0.00;0.00;0.05;-0.38;0.00;0.00;-0.11;4.09
3987;0;0;0;79.85;79.63;0.22;1003.70;0.19;-0.44;340.62;0;3;0;0;0.19;0.00;0.00;0.05;-0.44;0.00;-2.08;-0.39;4.10
4017;0;0;0;79.87;79.63;0.24;1003.69;0.12;-0.44;340.62;0;3;0;0;0.12;0.00;-2.08;-0.24;-0.44;0.00;0.00;-0.12;4.10
4047;0;0;0;79.88;79.63;0.25;1003.69;0.12;-0.44;340.62;0;3;0;0;0.12;0.00;0.00;0.04;-0.44;0.00;0.00;-0.12;4.07
4077;0;0;0;79.93;79.63;0.30;1003.69;0.12;-0.44;340.62;0;3;0;0;0.12;0.00;0.00;0.04;-0.44;0.00;0.00;-0.12;4.08
4107;0;0;0;80.00;79.63;0.37;1003.68;0.12;-0.44;340.62;0;3;0;0;0.12;0.00;0.00;0.04;-0.44;0.00;0.00;-0.12;4.11
4137;0;0;0;79.92;79.63;0.30;1003.69;0.12;-0.50;340.62;0;3;0;0;0.12;0.00;0.00;0.04;-0.50;0.00;-2.08;-0.41;4.09
4167;0;0;0;79.86;79.63;0.23;1003.70;0.06;-0.50;340.62;0;3;0;0;0.06;0.00;-2.08;-0.25;-0.50;0.00;0.00;-0.14;4.11
4198;0;0;0;79.73;79.63;0.10;1003.71;0.06;-0.50;340.62;0;3;0;0;0.06;0.00;0.00;0.02;-0.50;0.00;0.00;-0.14;4.08
4227;0;0;0;79.64;79.63;0.01;1003.72;0.06;-0.50;340.62;0;3;0;0;0.06;0.00;0.00;0.02;-0.50;0.00;0.00;-0.14;4.08
4257;0;0;0;79.55;79.63;-0.08;1003.73;0.06;-0.50;340.62;0;3;0;0;0.06;0.00;0.00;0.02;-0.50;0.00;0.00;-0.14;4.08
4287;0;0;0;79.58;79.63;-0.05;1003.73;0.06;-0.56;340.62;0;3;0;0;0.06;0.00;0.00;0.02;-0.56;0.00;-2.08;-0.43;4.10
4317;0;0;0;79.65;79.63;0.02;1003.72;0.00;-0.56;340.62;0;3;0;0;0.00;0.00;-2.08;-0.27;-0.56;0.00;0.00;-0.16;4.10
4348;0;0;0;79.60;79.63;-0.03;1003.73;0.00;-0.56;340.62;0;3;0;0;0.00;0.00;0.00;0.00;-0.56;0.00;0.00;-0.16;4.11
4377;0;0;0;79.68;79.63;0.05;1003.72;0.00;-0.56;340.62;0;3;0;0;0.00;0.00;0.00;0.00;-0.56;0.00;0.00;-0.16;4.09
4406;0;0;0;79.66;79.63;0.03;1003.72;0.00;-0.56;340.62;0;3;0;0;0.00;0.00;0.00;0.00;-0.56;0.00;0.00;-0.16;4.08
4436;0;0;0;79.74;79.63;0.11;1003.71;0.00;-0.56;340.62;0;3;0;0;0.00;0.00;0.00;0.00;-0.56;0.00;0.00;-0.16;4.08
4466;0;0;0;79.65;79.63;0.02;1003.72;0.00;-0.62;340.62;0;3;0;0;0.00;0.00;0.00;0.00;-0.62;0.00;-2.08;-0.45;4.07
4496;0;0;0;79.78;79.63;0.15;1003.70;0.00;-0.62;340.62;0;3;0;0;0.00;0.00;0.00;0.00;-0.62;0.00;0.00;-0.17;4.08
4526;0;0;0;79.80;79.63;0.17;1003.70;0.00;-0.62;340.62;0;3;0;0;0.00;0.00;0.00;0.00;-0.62;0.00;0.00;-0.17;4.07
4554;0;0;0;79.88;79.63;0.25;1003.69;0.00;-0.62;340.62;0;3;0;0;0.00;0.00;0.00;0.00;-0.62;0.00;0.00;-0.17;4.08
4583;0;0;0;79.92;79.63;0.29;1003.69;0.00;-0.62;340.62;0;3;0;0;0.00;0.00;0.00;0.00;-0.62;0.00;0.00;-0.17;4.07
4612;0;0;0;79.92;79.63;0.30;1003.69;0.00;-0.62;340.62;0;3;0;0;0.00;0.00;0.00;0.00;-0.62;0.00;0.00;-0.17;4.07
4640;0;0;0;79.97;79.63;0.34;1003.68;0.00;-0.62;340.62;0;3;0;0;0.00;0.00;0.00;0.00;-0.62;0.00;0.00;-0.17;4.10
4668;0;0;0;79.97;79.63;0.34;1003.68;0.00;-0.69;340.62;0;3;0;0;0.00;0.00;0.00;0.00;-0.69;0.00;-2.23;-0.48;4.11
4698;0;0;0;79.83;79.63;0.20;1003.70;0.00;-0.69;340.62;0;3;0;0;0.00;0.00;0.00;0.00;-0.69;0.00;0.00;-0.19;4.10
4727;0;0;0;79.72;79.63;0.09;1003.71;0.00;-0.69;340.62;0;3;0;0;0.00;0.00;0.00;0.00;-0.69;0.00;0.00;-0.19;4.09
4758;0;0;0;79.71;79.63;0.08;1003.71;-0.06;-0.69;340.62;0;3;0;0;-0.06;0.00;-2.02;-0.28;-0.69;0.00;0.00;-0.19;4.10
4788;0;0;0;79.64;79.63;0.01;1003.72;-0.06;-0.69;340.62;0;3;0;0;-0.06;0.00;0.00;-0.02;-0.69;0.00;0.00;-0.19;4.08
4818;0;0;0;79.71;79.63;0.08;1003.71;-0.06;-0.69;340.62;0;3;0;0;-0.06;0.00;0.00;-0.02;-0.69;0.00;0.00;-0.19;4.09
4848;0;0;0;79.75;79.63;0.12;1003.71;-0.06;-0.69;340.62;0;3;0;0;-0.06;0.00;0.00;-0.02;-0.69;0.00;0.00;-0.19;4.11
4878;0;0;0;79.82;79.63;0.19;1003.70;-0.06;-0.69;340.62;0;3;0;0;-0.06;0.00;0.00;-0.02;-0.69;0.00;0.00;-0.19;4.11
4908;0;0;0;79.73;79.63;0.10;1003.71;-0.06;-0.69;340.62;0;3;0;0;-0.06;0.00;0.00;-0.02;-0.69;0.00;0.00;-0.19;4.09
4938;0;0;0;79.70;79.63;0.07;1003.71;-0.06;-0.69;340.62;0;3;0;0;-0.06;0.00;0.00;-0.02;-0.69;0.00;0.00;-0.19;4.11
4968;0;0;0;79.55;79.63;-0.08;1003.73;-0.06;-0.69;340.62;0;3;0;0;-0.06;0.00;0.00;-0.02;-0.69;0.00;0.00;-0.19;4.10
4998;0;0;0;79.73;79.63;0.10;1003.71;-0.06;-0.69;340.62;0;3;0;0;-0.06;0.00;0.00;-0.02;-0.69;0.00;0.00;-0.19;4.08
5022;0;0;0;79.72;79.63;0.09;1003.71;-0.06;-0.69;340.62;0;3;0;0;-0.06;0.00;0.00;-0.02;-0.69;0.00;0.00;-0.19;4.09
5051;0;0;0;79.82;79.63;0.19;1003.70;-0.06;-0.69;340.62;0;3;0;0;-0.06;0.00;0.00;-0.02;-0.69;0.00;0.00;-0.19;4.11
5079;0;0;0;79.79;79.63;0.16;1003.70;-0.06;-0.69;340.62;0;3;0;0;-0.06;0.00;0.00;-0.02;-0.69;0.00;0.00;-0.19;4.11
5108;0;0;0;79.74;79.63;0.12;1003.71;-0.06;-0.69;340.62;0;3;0;0;-0.06;0.00;0.00;-0.02;-0.69;0.00;0.00;-0.19;4.10
5138;0;0;0;79.80;79.63;0.17;1003.70;-0.06;-0.69;340.62;0;3;0;0;-0.06;0.00;0.00;-0.02;-0.69;0.00;0.00;-0.19;4.10
5168;0;0;0;79.80;79.63;0.17;1003.70;-0.06;-0.69;340.62;0;3;0;0;-0.06;0.00;0.00;-0.02;-0.69;0.00;0.00;-0.19;4.10
5198;0;0;0;79.76;79.63;0.14;1003.71;-0.06;-0.69;340.62;0;3;0;0;-0.06;0.00;0.00;-0.02;-0.69;0.00;0.00;-0.19;4.09
5228;0;0;0;79.78;79.63;0.15;1003.70;-0.06;-0.69;340.62;0;3;0;0;-0.06;0.00;0.00;-0.02;-0.69;0.00;0.00;-0.19;4.09
5257;0;0;0;79.80;79.63;0.17;1003.70;-0.06;-0.69;340.62;0;3;0;0;-0.06;0.00;0.00;-0.02;-0.69;0.00;0.00;-0.19;4.06
5288;0;0;0;79.84;79.63;0.21;1003.70;-0.06;-0.69;340.62;0;3;0;0;-0.06;0.00;0.00;-0.02;-0.69;0.00;0.00;-0.19;4.08
5318;0;0;0;79.92;79.63;0.29;1003.69;-0.06;-0.69;340.62;0;3;0;0;-0.06;0.00;0.00;-0.02;-0.69;0.00;0.00;-0.19;4.10
5348;0;0;0;79.87;79.63;0.24;1003.69;-0.06;-0.69;340.62;0;3;0;0;-0.06;0.00;0.00;-0.02;-0.69;0.00;0.00;-0.19;4.08
5378;0;0;0;79.84;79.63;0.21;1003.70;-0.06;-0.69;340.62;0;3;0;0;-0.06;0.00;0.00;-0.02;-0.69;0.00;0.00;-0.19;4.10
5408;0;0;0;79.85;79.63;0.22;1003.70;-0.06;-0.69;340.62;0;3;0;0;-0.06;0.00;0.00;-0.02;-0.69;0.00;0.00;-0.19;4.10
